state,month,year,cars_sales,capital_gains,dividend_income,total_income,nb_returns,population,post_crash,exposure
MT,2,1931,748,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,2,1930,915,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,2,1929,1052,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,3,1934,860,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,3,1933,600,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,3,1932,697,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,3,1931,1100,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,3,1930,1479,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,3,1929,2601,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,4,1934,1092,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,4,1933,795,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,4,1932,702,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,4,1931,1108,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,4,1930,1302,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,4,1929,3344,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,5,1934,1195,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,5,1933,850,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,5,1932,487,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,5,1931,1037,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,5,1930,1519,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,5,1929,3181,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,6,1934,888,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,6,1933,573,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,6,1932,349,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,6,1931,700,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,6,1930,1005,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,6,1929,2719,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,7,1934,1362,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,7,1933,1157,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,7,1932,675,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,7,1931,1001,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,7,1930,1250,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,7,1929,1651,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,8,1934,1075,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,8,1933,714,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,8,1932,297,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,8,1931,620,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,8,1930,1540,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,8,1929,2674,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,9,1934,920,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,9,1933,413,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,9,1932,236,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,9,1931,317,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,9,1930,504,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,9,1929,1586,5890381,5935291,82105594,17112,549000,0,0.072288509355404
MT,10,1934,818,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,10,1933,559,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,10,1932,260,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,10,1931,396,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,10,1930,739,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,10,1929,997,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1934,534,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1933,211,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1932,84,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1931,179,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1930,209,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,11,1929,330,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1934,139,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1933,84,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1932,40,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1931,68,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1930,95,5890381,5935291,82105594,17112,549000,1,0.072288509355404
MT,12,1929,108,5890381,5935291,82105594,17112,549000,1,0.072288509355404
NC,1,1934,1400,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,1,1933,1502,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,1,1932,1231,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,1,1931,1616,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,1,1930,2837,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,1,1929,5972,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,2,1934,2226,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,2,1933,1099,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,2,1932,786,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,2,1931,1602,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,2,1930,2490,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,2,1929,6329,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,3,1934,2956,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,3,1933,907,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,3,1932,774,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,3,1931,2356,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,3,1930,3086,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,3,1929,5429,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,4,1934,4922,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,4,1933,1601,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,4,1932,1427,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,4,1931,3249,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,4,1930,3370,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,4,1929,6649,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,5,1934,3885,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,5,1933,2141,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,5,1932,1459,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,5,1931,3403,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,5,1930,3315,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,5,1929,5705,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,6,1934,3724,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,6,1933,2349,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,6,1932,1429,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,6,1931,2336,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,6,1930,3189,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,6,1929,5139,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,7,1934,4733,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,7,1933,3659,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,7,1932,1778,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,7,1931,3740,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,7,1930,3517,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,7,1929,6698,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,8,1934,4304,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,8,1933,3668,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,8,1932,1419,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,8,1931,2564,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,8,1930,2881,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,8,1929,4705,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,9,1934,4922,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,9,1933,2941,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,9,1932,1200,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,9,1931,2093,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,9,1930,2416,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,9,1929,6145,16945429,38811034,209346856,30997,2938000,0,0.185391052636587
NC,10,1934,6974,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,10,1933,4776,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,10,1932,1701,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,10,1931,2111,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,10,1930,2937,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,10,1929,4858,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1934,3086,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1933,2328,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1932,912,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1931,1201,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1930,1392,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,11,1929,3537,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1934,2819,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1933,2220,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1932,1164,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1931,1817,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1930,2338,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
NC,12,1929,3605,16945429,38811034,209346856,30997,2938000,1,0.185391052636587
ND,1,1934,177,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,1,1933,164,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,1,1932,267,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,1,1931,547,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,1,1930,701,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,1,1929,1540,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,2,1934,288,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,2,1933,112,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,2,1932,179,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,2,1931,613,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,2,1930,720,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,2,1929,839,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,3,1934,633,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,3,1933,221,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,3,1932,261,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,3,1931,956,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,3,1930,1186,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,3,1929,940,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,4,1934,1186,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,4,1933,377,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,4,1932,524,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,4,1931,1400,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,4,1930,2446,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,4,1929,4917,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,5,1934,910,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,5,1933,305,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,5,1932,611,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,5,1931,1137,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,5,1930,1998,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,5,1929,3765,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,6,1934,804,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,6,1933,713,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,6,1932,707,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,6,1931,889,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,6,1930,1954,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,6,1929,2967,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,7,1934,1124,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,7,1933,957,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,7,1932,455,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,7,1931,598,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,7,1930,1140,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,7,1929,2275,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,8,1934,749,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,8,1933,693,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,8,1932,343,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,8,1931,280,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,8,1930,452,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,8,1929,1293,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,9,1934,689,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,9,1933,652,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,9,1932,285,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,9,1931,448,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,9,1930,1186,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,9,1929,2739,880646,1791262,42076012,9710,641000,0,0.0425720479402848
ND,10,1934,657,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,10,1933,647,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,10,1932,191,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,10,1931,280,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,10,1930,664,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,10,1929,1925,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1934,338,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1933,317,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1932,114,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1931,221,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1930,310,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,11,1929,661,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1934,138,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1933,105,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1932,22,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1931,42,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1930,104,880646,1791262,42076012,9710,641000,1,0.0425720479402848
ND,12,1929,220,880646,1791262,42076012,9710,641000,1,0.0425720479402848
NE,1,1934,1155,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,1,1933,807,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,1,1932,1149,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,1,1931,3183,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,1,1930,4603,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,1,1929,6037,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,2,1934,1302,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,2,1933,385,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,2,1932,954,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,2,1931,2503,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,2,1930,3986,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,2,1929,4705,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,3,1934,1677,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,3,1933,789,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,3,1932,920,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,3,1931,1961,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,3,1930,3891,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,3,1929,5276,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,4,1934,3149,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,4,1933,1432,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,4,1932,1442,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,4,1931,3610,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,4,1930,4990,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,4,1929,7881,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,5,1934,2407,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,5,1933,1598,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,5,1932,1339,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,5,1931,3084,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,5,1930,4191,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,5,1929,6849,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,6,1934,2336,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,6,1933,1771,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,6,1932,1417,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,6,1931,2541,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,6,1930,4065,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,6,1929,5236,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,7,1934,2309,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,7,1933,1998,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,7,1932,1070,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,7,1931,2490,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,7,1930,3499,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,7,1929,6462,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,8,1934,2095,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,8,1933,2173,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,8,1932,950,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,8,1931,1792,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,8,1930,3151,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,8,1929,7159,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,9,1934,1878,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,9,1933,1911,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,9,1932,777,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,9,1931,1322,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,9,1930,3197,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,9,1929,5423,6506964,12455091,162462680,31426,1408000,0,0.0766643206919891
NE,10,1934,1373,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,10,1933,1717,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,10,1932,634,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,10,1931,1237,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,10,1930,2703,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,10,1929,4741,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1934,1318,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1933,1209,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1932,380,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1931,836,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1930,1603,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,11,1929,2695,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1934,779,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1933,603,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1932,228,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1931,626,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1930,1466,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NE,12,1929,2160,6506964,12455091,162462680,31426,1408000,1,0.0766643206919891
NH,1,1934,90,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,1,1933,171,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,1,1932,261,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,1,1931,111,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,1,1930,127,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,1,1929,82,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,2,1934,238,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,2,1933,272,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,2,1932,256,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,2,1931,438,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,2,1930,358,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,2,1929,385,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,3,1934,691,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,3,1933,313,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,3,1932,490,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,3,1931,1121,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,3,1930,979,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,3,1929,1064,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,4,1934,1169,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,4,1933,684,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,4,1932,821,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,4,1931,1844,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,4,1930,1971,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,4,1929,2055,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,5,1934,1173,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,5,1933,1031,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,5,1932,978,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,5,1931,1599,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,5,1930,1938,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,5,1929,2268,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,6,1934,1119,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,6,1933,922,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,6,1932,874,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,6,1931,1298,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,6,1930,1345,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,6,1929,1807,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,7,1934,931,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,7,1933,712,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,7,1932,429,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,7,1931,1004,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,7,1930,1131,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,7,1929,1571,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,8,1934,637,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,8,1933,664,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,8,1932,360,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,8,1931,628,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,8,1930,799,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,8,1929,1208,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,9,1934,718,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,9,1933,848,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,9,1932,453,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,9,1931,807,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,9,1930,964,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,9,1929,1240,8940342,16161592,82366615,14132,456000,0,0.196215323404999
NH,10,1934,554,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,10,1933,575,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,10,1932,275,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,10,1931,615,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,10,1930,689,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,10,1929,1088,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1934,482,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1933,335,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1932,201,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1931,362,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1930,390,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,11,1929,621,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1934,109,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1933,70,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1932,69,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1931,106,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1930,113,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NH,12,1929,188,8940342,16161592,82366615,14132,456000,1,0.196215323404999
NJ,1,1934,1747,136128366,207174903,1408603782,196681,3821000,1,0.147078195903921
NJ,1,1933,3047,136128366,207174903,1408603782,196681,3821000,1,0.147078195903921
NJ,1,1932,4450,136128366,207174903,1408603782,196681,3821000,1,0.147078195903921
NJ,1,1931,8059,136128366,207174903,1408603782,196681,3821000,1,0.147078195903921
NJ,1,1930,8067,136128366,207174903,1408603782,196681,3821000,1,0.147078195903921
